DATE,VIX,MOVE,SKEW,OVX,VVIX,HY_OAS,CCC_OAS,IG_OAS,EM_OAS,T10Y2Y,DXY,Credit_Quality_Spread,VIX_z,MOVE_z,SKEW_z,OVX_z,VVIX_z,HY_z,CCC_z,IG_z,EM_z,T10Y2Y_z,DXY_z,VIX_pct,MOVE_pct,SKEW_pct,OVX_pct,VVIX_pct,HY_pct,CCC_pct,IG_pct,EM_pct,T10Y2Y_pct,DXY_pct,CQS_pct,PC1,PC1_smooth,PC2,PC1_pct,Regime,Driver
2016-08-16,12.64,63.66999816894531,132.27000427246094,37.45000076293945,91.86000061035156,,,,,0.81,94.79000091552734,,-1.148806130094259,-1.4456997221637669,0.26090874275108156,-1.140001776433826,-0.3438568754052483,,,,,-1.4839730952548102,-0.9333394302304006,0.16666666666666666,0.24404761904761904,0.7043650793650794,0.5066137566137566,0.6686507936507936,,,,,0.013888888888888888,0.5767195767195767,,,,,,N/A,NO_STRESS
2016-08-17,12.19,63.540000915527344,136.7100067138672,35.119998931884766,84.83999633789062,,,,,0.82,94.72000122070312,,-1.2470177422585065,-1.456271522580865,0.870690119157227,-1.3854795233815096,-0.914248693225618,,,,,-1.426725491886136,-0.9685094257507678,0.10648148148148148,0.24338624338624337,0.8743386243386243,0.4523809523809524,0.46164021164021163,,,,,0.018518518518518517,0.5674603174603174,,,,,,N/A,SKEW_DRIVEN
2016-08-18,11.43,63.650001525878906,134.8699951171875,36.75,82.83000183105469,,,,,0.82,94.16000366210938,,-1.4251989900674618,-1.4338133089407834,0.6110728422228578,-1.1959409533541223,-1.0790244755490201,,,,,-1.4163571288901224,-1.278502622237576,0.02513227513227513,0.2447089947089947,0.8042328042328042,0.4933862433862434,0.3955026455026455,,,,,0.01917989417989418,0.503968253968254,,,,,,N/A,SKEW_DRIVEN
2016-08-19,11.34,64.81999969482422,136.5800018310547,34.880001068115234,82.44000244140625,,,,,0.82,94.51000213623047,,-1.437856725286511,-1.2642295489285678,0.841161586458698,-1.3897836449256973,-1.1037990558520354,,,,,-1.4064230405068154,-1.0761405401652522,0.01984126984126984,0.28703703703703703,0.8664021164021164,0.44576719576719576,0.3862433862433862,,,,,0.01984126984126984,0.5363756613756614,,,,,,N/A,SKEW_DRIVEN
2016-08-22,12.27,67.87000274658203,135.1999969482422,36.40999984741211,83.12999725341797,,,,,0.79,94.5199966430664,,-1.2139643030080114,-0.812118166924306,0.6483221541775567,-1.2121127830908505,-1.0394619734099302,,,,,-1.535432075415181,-1.0638899779273217,0.12301587301587301,0.41005291005291006,0.8174603174603174,0.48412698412698413,0.4060846560846561,,,,,0.005291005291005291,0.5370370370370371,,,,,,N/A,SKEW_DRIVEN
2016-08-23,12.38,66.62000274658203,131.7899932861328,37.529998779296875,83.44999694824219,,,,,0.81,94.54000091552734,,-1.1845635077668089,-0.9925935782583989,0.18367134518523,-1.081735972322751,-1.008212362757167,,,,,-1.430179010583536,-1.0466316779587972,0.1349206349206349,0.34523809523809523,0.6838624338624338,0.5105820105820106,0.41335978835978837,,,,,0.015873015873015872,0.5403439153439153,,,,,,N/A,NO_STRESS
2016-08-24,13.45,66.51000213623047,130.42999267578125,37.459999084472656,85.37000274658203,,,,,0.8,94.79000091552734,,-0.928195370697122,-1.0033407020368783,0.0012183822109064983,-1.0818082177379382,-0.8403229924213081,,,,,-1.4652488088894724,-0.9020712204257435,0.33465608465608465,0.3373015873015873,0.6256613756613757,0.5059523809523809,0.47619047619047616,,,,,0.010582010582010581,0.576058201058201,,,,,,N/A,NO_STRESS
2016-08-25,13.63,69.36000061035156,131.05999755859375,36.7599983215332,85.43000030517578,,,,,0.8,94.7699966430664,,-0.8789675378182247,-0.5671264561816431,0.08994989701211512,-1.1495801935911978,-0.8292645757206513,,,,,-1.4545532865448547,-0.9094356530830942,0.3584656084656085,0.46825396825396826,0.6507936507936508,0.49074074074074076,0.4801587301587302,,,,,0.011243386243386243,0.5714285714285714,,,,,,N/A,NO_STRESS
2016-08-26,13.65,71.23999786376953,132.39999389648438,36.04999923706055,88.62000274658203,,,,,0.78,95.56999969482422,,-0.8689107974275392,-0.2751289168890095,0.28013484002172584,-1.2175880481977097,-0.5492336379523273,,,,,-1.5368320849146024,-0.46198014458317044,0.36243386243386244,0.548941798941799,0.708994708994709,0.4642857142857143,0.5806878306878307,,,,,0.003968253968253968,0.6686507936507936,,,,,,N/A,NO_STRESS
2016-08-29,12.94,68.61000061035156,131.3000030517578,36.720001220703125,85.83000183105469,,,,,0.76,95.58000183105469,,-1.0334479940239092,-0.670871109046182,0.1263063806589698,-1.1363628682125757,-0.7928642630520303,,,,,-1.6188294287966745,-0.4567269963441367,0.23677248677248677,0.43783068783068785,0.658068783068783,0.4880952380952381,0.49206349206349204,,,,,0.001984126984126984,0.6693121693121693,,,,,,N/A,NO_STRESS
2016-08-30,13.12,69.11000061035156,136.13999938964844,38.029998779296875,84.44000244140625,,,,,0.77,96.05000305175781,,-0.9823619223559912,-0.5880262020568582,0.7971522955116074,-0.9876914327768416,-0.9123025616653883,,,,,-1.5610647311001962,-0.19662983809163315,0.26455026455026454,0.46296296296296297,0.8505291005291006,0.5158730158730159,0.4444444444444444,,,,,0.004629629629629629,0.7136243386243386,,,,,,N/A,SKEW_DRIVEN
2016-08-31,13.42,69.08000183105469,129.25,39.5,84.87000274658203,,,,,0.78,96.0199966430664,,-0.9028921126881694,-0.5865888518989225,-0.16463802947283282,-0.8233543635439662,-0.868134947766873,,,,,-1.502767379593029,-0.21524525790874383,0.3326719576719577,0.4603174603174603,0.5747354497354498,0.5476190476190477,0.46296296296296297,,,,,0.007275132275132275,0.708994708994709,,,,,,N/A,NO_STRESS
2016-09-01,13.48,70.25,129.8300018310547,41.220001220703125,84.9000015258789,,,,,0.79,95.6500015258789,,-0.8811908655875644,-0.3990679274553553,-0.07925166359299748,-0.6330967064084537,-0.8584915285684404,,,,,-1.4454558655034686,-0.4220556298720397,0.3419312169312169,0.5105820105820106,0.6005291005291006,0.5866402116402116,0.4642857142857143,,,,,0.011243386243386243,0.6732804232804233,,,,,,N/A,NO_STRESS
2016-09-02,11.98,66.45999908447266,128.39999389648438,38.63999938964844,81.3499984741211,,,,,0.8,95.87999725341797,,-1.2379738485442218,-0.9836044126106009,-0.27549042010684327,-0.9053373547241523,-1.1727874254041268,,,,,-1.3892957154774637,-0.29470617999578586,0.07208994708994709,0.33201058201058203,0.5277777777777778,0.5304232804232805,0.3406084656084656,,,,,0.018518518518518517,0.6884920634920635,,,,,,N/A,NO_STRESS
2016-09-05,11.98,66.45999908447266,128.39999389648438,38.63999938964844,81.3499984741211,,,,,0.8,95.87999725341797,,-1.2278406445199805,-0.9759341683723427,-0.2708781589854842,-0.9010653698126574,-1.1674462201412275,,,,,-1.3814854335023168,-0.2982466171393288,0.07275132275132275,0.3326719576719577,0.5284391534391535,0.5297619047619048,0.3412698412698413,,,,,0.01917989417989418,0.6878306878306878,,,,,,N/A,NO_STRESS
2016-09-06,12.02,63.459999084472656,131.16000366210938,39.849998474121094,82.13999938964844,,,,,0.81,94.81999969482422,,-1.2086087868233406,-1.4328187240611823,0.11674395561395974,-0.7674055782770656,-1.0890070013350464,,,,,-1.3247426976400456,-0.8917317986061487,0.07738095238095238,0.24206349206349206,0.6481481481481481,0.5522486772486772,0.37037037037037035,,,,,0.028439153439153438,0.5740740740740741,,,,,,N/A,NO_STRESS
2016-09-07,11.94,64.06999969482422,130.94000244140625,38.630001068115234,83.08000183105469,,,,,0.8,94.95999908447266,,-1.2180406170860478,-1.3267130113954282,0.08787107166807429,-0.8933400878515766,-0.9943102725577855,,,,,-1.3639976571605852,-0.8103382095970982,0.06613756613756613,0.25595238095238093,0.6415343915343915,0.5264550264550265,0.4007936507936508,,,,,0.01984126984126984,0.5853174603174603,,,,,,N/A,NO_STRESS
2016-09-08,12.51,65.94999694824219,129.74000549316406,38.209999084472656,85.56999969482422,,,,,0.83,95.02999877929688,,-1.0708469705804216,-1.0266903057517032,-0.08086844191761175,-0.9323209108480567,-0.7581349703447088,,,,,-1.212686253982562,-0.7675108067464872,0.16335978835978837,0.3201058201058201,0.5965608465608465,0.5158730158730159,0.4947089947089947,,,,,0.041666666666666664,0.5952380952380952,,,,,,N/A,NO_STRESS
2016-09-09,17.5,69.12000274658203,125.25,39.720001220703125,110.0199966430664,,,,,0.88,95.33999633789062,,0.15255810081222626,-0.5345099330483077,-0.7198271554240678,-0.765093355030089,1.5033442356005984,,,,,-0.9664691478221171,-0.5923202488980611,0.7936507936507936,0.4722222222222222,0.32142857142857145,0.548941798941799,0.9021164021164021,,,,,0.06878306878306878,0.6283068783068783,,,,,,N/A,NO_STRESS
2016-09-12,15.16,68.91000366210938,134.17999267578125,39.15999984741211,99.52999877929688,,,,,0.89,95.0999984741211,,-0.41460607416421946,-0.5625388521557417,0.5637554940868719,-0.8197041515457598,0.5391288293528892,,,,,-0.9120037976339285,-0.7236686355869031,0.6177248677248677,0.4656084656084656,0.7691798941798942,0.5343915343915344,0.8095238095238095,,,,,0.07407407407407407,0.5985449735449735,,,,,,N/A,NO_STRESS
2016-09-13,17.85,70.5999984741211,131.55999755859375,41.099998474121094,110.0199966430664,,,,,0.93,95.62999725341797,,0.25460785903007993,-0.2970126469885266,0.18937463901355045,-0.6089963705983442,1.5139347706679724,,,,,-0.7123917277903948,-0.4264542497857821,0.8015873015873016,0.5357142857142857,0.6666666666666666,0.5806878306878307,0.9014550264550265,,,,,0.08994708994708994,0.666005291005291,,,,,,N/A,EQUITY_DRIVEN
2016-09-14,18.14,69.2300033569336,127.4000015258789,42.470001220703125,113.1500015258789,,,,,0.93,95.33000183105469,,0.340540914364473,-0.5052670343556015,-0.4054080222236327,-0.4595118273006419,1.808245140869873,,,,,-0.7062322608645478,-0.5918251681344929,0.8088624338624338,0.4801587301587302,0.4662698412698413,0.6302910052910053,0.9206349206349206,,,,,0.09060846560846561,0.6256613756613757,,,,,,N/A,EQUITY_DRIVEN
2016-09-15,16.3,69.12999725341797,130.57000732421875,40.900001525878906,109.2699966430664,,,,,0.97,95.29000091552734,,-0.11238959999070855,-0.5147137008061967,0.05442641549782303,-0.6232787482260864,1.449314048571421,,,,,-0.504320271390074,-0.6124261783800672,0.7222222222222222,0.4722222222222222,0.6296296296296297,0.5701058201058201,0.8941798941798942,,,,,0.12169312169312169,0.6170634920634921,,,,,,N/A,NO_STRESS
2016-09-16,15.37,69.20999908447266,130.57000732421875,39.86000061035156,102.58999633789062,,,,,0.93,96.11000061035156,,-0.34229806928722123,-0.49633914504207727,0.04539276691644047,-0.7311597204741972,0.8276677441679373,,,,,-0.6949678927414353,-0.15518757225480442,0.6362433862433863,0.47883597883597884,0.6302910052910053,0.548941798941799,0.8373015873015873,,,,,0.09126984126984126,0.7248677248677249,,,,,,N/A,NO_STRESS
2016-09-19,15.53,69.2300033569336,125.80999755859375,39.65999984741211,101.58000183105469,,,,,0.91,95.83999633789062,,-0.29543231986198637,-0.4873383128079817,-0.6494205259292327,-0.7496277248790766,0.7318464019894322,,,,,-0.7875223461884934,-0.30473734714870626,0.6521164021164021,0.4794973544973545,0.36574074074074076,0.5396825396825397,0.828042328042328,,,,,0.08002645502645503,0.6818783068783069,,,,,,N/A,NO_STRESS
2016-09-20,15.92,69.2300033569336,126.8499984741211,40.9900016784668,101.9800033569336,,,,,0.9,96.0199966430664,,-0.19036941098074905,-0.48210970290482746,-0.5084755157457302,-0.6068851820920468,0.7656514993314533,,,,,-0.8307835669100148,-0.20494871132932652,0.6898148148148148,0.47883597883597884,0.4312169312169312,0.5747354497354498,0.832010582010582,,,,,0.07671957671957672,0.707010582010582,,,,,,N/A,NO_STRESS
2016-09-21,13.3,63.72999954223633,122.12999725341797,39.849998474121094,92.58999633789062,,,,,0.87,95.66000366210938,,-0.859592105996096,-1.3371756355870543,-1.1934568754216541,-0.726408806233569,-0.10749044762038107,,,,,-0.9744472651116122,-0.40432034962014723,0.30224867724867727,0.24206349206349206,0.1402116402116402,0.544973544973545,0.6865079365079365,,,,,0.062169312169312166,0.6693121693121693,,,,,,N/A,NO_STRESS
2016-09-22,12.02,61.18000030517578,124.29000091552734,41.56999969482422,89.22000122070312,,,,,0.84,95.44999694824219,,-1.1800479621819022,-1.7214526005655721,-0.8723139816245326,-0.5420349437563882,-0.4194866766240979,,,,,-1.118221091404736,-0.5212116955169359,0.07936507936507936,0.19444444444444445,0.2619047619047619,0.6025132275132276,0.5952380952380952,,,,,0.04563492063492063,0.628968253968254,,,,,,N/A,NO_STRESS
2016-09-23,12.29,59.75,125.12999725341797,43.88999938964844,90.4000015258789,,,,,0.85,95.4800033569336,,-1.102084031681465,-1.9245237421902766,-0.7443525195983169,-0.295533289768473,-0.31020824759414556,,,,,-1.0611632935586144,-0.5044507359942861,0.13425925925925927,0.1626984126984127,0.31812169312169314,0.6746031746031746,0.6283068783068783,,,,,0.051587301587301584,0.6408730158730159,,,,,,N/A,NO_STRESS
2016-09-26,14.5,58.849998474121094,121.72000122070312,44.900001525878906,96.23999786376953,,,,,0.83,95.30999755859375,,-0.5310639898979949,-2.040546628396717,-1.2332320397571406,-0.18880283009136017,0.22986601194535453,,,,,-1.1565544812240864,-0.599066802644801,0.5158730158730159,0.1388888888888889,0.12698412698412698,0.703042328042328,0.7433862433862434,,,,,0.042328042328042326,0.6144179894179894,,,,,,N/A,NO_STRESS
2016-09-27,13.1,59.22999954223633,123.73999786376953,43.880001068115234,88.94000244140625,,,,,0.81,95.44000244140625,,-0.8851668273696156,-1.9583478522289337,-0.930793211902438,-0.2978413912131421,-0.44892061174152253,,,,,-1.2523460095654766,-0.5286022253358627,0.26521164021164023,0.15079365079365079,0.2294973544973545,0.671957671957672,0.5793650793650794,,,,,0.03042328042328042,0.6243386243386243,,,,,,N/A,NO_STRESS
2016-09-28,12.39,57.619998931884766,126.8499984741211,45.2400016784668,87.55000305175781,,,,,0.82,95.43000030517578,,-1.0609919022805514,-2.177364108479741,-0.47070900166337126,-0.15325307649555228,-0.5778282649530191,,,,,-1.1953754433129948,-0.5359718867172384,0.1455026455026455,0.09523809523809523,0.43584656084656087,0.7129629629629629,0.544973544973545,,,,,0.03902116402116402,0.6223544973544973,,,,,,N/A,NO_STRESS
2016-09-29,14.02,58.849998474121094,122.66999816894531,42.04999923706055,93.77999877929688,,,,,0.83,95.54000091552734,,-0.6398633238613558,-1.96491819069134,-1.0819780502096044,-0.49113177093412974,0.0031076612681024494,,,,,-1.1370285962269129,-0.47691607295611044,0.4437830687830688,0.14087301587301587,0.16137566137566137,0.6137566137566137,0.7103174603174603,,,,,0.04563492063492063,0.6481481481481481,,,,,,N/A,NO_STRESS
2016-09-30,13.29,60.560001373291016,124.58000183105469,39.310001373291016,91.41999816894531,,,,,0.83,95.45999908447266,,-0.8208259104291247,-1.6873022823228954,-0.7928939384344084,-0.7805037115447179,-0.21263626864805335,,,,,-1.1303840674922796,-0.5266901679946803,0.30092592592592593,0.19047619047619047,0.2777777777777778,0.5198412698412699,0.6428571428571429,,,,,0.046296296296296294,0.6316137566137566,,,,,,N/A,NO_STRESS
2016-10-03,13.57,60.43000030517578,122.86000061035156,38.040000915527344,91.51000213623047,,,,,0.83,95.75,,-0.7459898935276879,-1.6893833879588067,-1.049621265503958,-0.9127467450557347,-0.202383553679818,,,,,-1.1241295557496047,-0.3681362058018646,0.35185185185185186,0.1865079365079365,0.17394179894179895,0.48544973544973546,0.6441798941798942,,,,,0.046957671957671955,0.6726190476190477,,,,,,N/A,NO_STRESS
2016-10-04,13.63,62.08000183105469,119.66999816894531,37.65999984741211,89.94000244140625,,,,,0.87,96.12000274658203,,-0.7286682164975303,-1.4283188500509432,-1.5161106028722569,-0.9516222401467421,-0.34577711668979244,,,,,-0.9090177707084255,-0.16422904060244217,0.36044973544973546,0.2222222222222222,0.056216931216931214,0.4781746031746032,0.6124338624338624,,,,,0.07341269841269842,0.7275132275132276,,,,,,N/A,NO_STRESS
2016-10-05,12.99,62.56999969482422,121.54000091552734,36.650001525878906,89.87999725341797,,,,,0.87,96.12999725341797,,-0.8886584536350138,-1.3449771117923703,-1.2262828674466282,-1.055516255864515,-0.34962001646195956,,,,,-0.9034070793400787,-0.1614245483532817,0.24603174603174602,0.23412698412698413,0.12103174603174603,0.4497354497354497,0.6111111111111112,,,,,0.07407407407407407,0.7275132275132276,,,,,,N/A,NO_STRESS
2016-10-06,12.84,64.29000091552734,120.4800033569336,35.91999816894531,89.86000061035156,,,,,0.89,96.66000366210938,,-0.9223973145675481,-1.0814936141403242,-1.376066334990967,-1.1281363065599221,-0.3487913246697599,,,,,-0.7916049585278069,0.13338661488738582,0.21428571428571427,0.2671957671957672,0.0873015873015873,0.41865079365079366,0.6097883597883598,,,,,0.08928571428571429,0.783068783068783,,,,,,N/A,NO_STRESS
2016-10-07,13.48,62.84000015258789,119.94999694824219,36.599998474121094,90.86000061035156,,,,,0.9,96.5199966430664,,-0.7556194523122597,-1.2894076629835876,-1.442848018039861,-1.052286598030403,-0.2507259534289973,,,,,-0.7322934378099245,0.051142333840564665,0.33664021164021163,0.23875661375661375,0.06812169312169312,0.44576719576719576,0.6362433862433863,,,,,0.09325396825396826,0.7671957671957672,,,,,,N/A,NO_STRESS
2016-10-10,13.38,62.84000015258789,123.83999633789062,36.56999969482422,90.66000366210938,,,,,0.9,96.5199966430664,,-0.7793863419124918,-1.2810922408901244,-0.8618928743762097,-1.0525323697755353,-0.26703941743073617,,,,,-0.7267694872471417,0.050738738336118895,0.31746031746031744,0.23809523809523808,0.23941798941798942,0.4444444444444444,0.626984126984127,,,,,0.09391534391534391,0.7665343915343915,,,,,,N/A,NO_STRESS
2016-10-11,15.36,62.84000015258789,119.79000091552734,38.08000183105469,95.43000030517578,,,,,0.9,97.69999694824219,,-0.27805008004536563,-1.2723025560160415,-1.457958543876437,-0.8910264683771136,0.17892312925690063,,,,,-0.7212990129843088,0.7155154624135561,0.6316137566137566,0.23743386243386244,0.061507936507936505,0.48677248677248675,0.7354497354497355,,,,,0.09457671957671958,0.876984126984127,,,,,,N/A,NO_STRESS
2016-10-12,15.91,63.95000076293945,122.33999633789062,39.04999923706055,102.0199966430664,,,,,0.92,97.97000122070312,,-0.1391044325283605,-1.1025586381487233,-1.0673176792874237,-0.7864902327396882,0.7920391365722816,,,,,-0.6061255095805953,0.8642793540160777,0.6865079365079365,0.2566137566137566,0.1574074074074074,0.5145502645502645,0.832010582010582,,,,,0.10714285714285714,0.8941798941798942,,,,,,N/A,NO_STRESS
2016-10-13,16.69,63.95000076293945,123.31999969482422,37.220001220703125,103.4000015258789,,,,,0.9,97.5199966430664,,0.057623493708591864,-1.096620852643292,-0.9140530235139569,-0.9740559840279603,0.9162395991164726,,,,,-0.7105750156213958,0.6088275558314612,0.7387566137566137,0.25727513227513227,0.20767195767195767,0.4576719576719577,0.8472222222222222,,,,,0.09523809523809523,0.8604497354497355,,,,,,N/A,NO_STRESS
2016-10-14,16.12,64.9800033569336,121.86000061035156,35.54999923706055,101.01000213623047,,,,,0.96,98.0199966430664,,-0.08893399491213035,-0.9405710317638508,-1.1233744742846505,-1.1428919767664243,0.6886351072551292,,,,,-0.37119023926646066,0.8896379067447192,0.7103174603174603,0.30158730158730157,0.13756613756613756,0.40476190476190477,0.8187830687830688,,,,,0.1421957671957672,0.9001322751322751,,,,,,N/A,NO_STRESS
2016-10-17,16.21,64.41999816894531,124.08000183105469,34.880001068115234,99.33999633789062,,,,,0.96,97.88999938964844,,-0.06771541581724538,-1.0156804231304606,-0.7855436500390872,-1.2061177149725961,0.5291473129857607,,,,,-0.3643637852101948,0.8143383143558027,0.7162698412698413,0.2751322751322751,0.25793650793650796,0.3921957671957672,0.7943121693121693,,,,,0.14285714285714285,0.8809523809523809,,,,,,N/A,NO_STRESS
2016-10-18,15.28,63.18000030517578,122.76000213623047,36.369998931884766,96.87000274658203,,,,,0.93,97.9000015258789,,-0.30428194393317043,-1.1882206137105982,-0.9795828802751972,-1.0463334049054867,0.29682256577082106,,,,,-0.5277503914341565,0.8168862849870048,0.6150793650793651,0.23941798941798942,0.17724867724867724,0.43386243386243384,0.746031746031746,,,,,0.11706349206349206,0.8809523809523809,,,,,,N/A,NO_STRESS
2016-10-19,14.41,61.63999938964844,122.55999755859375,32.720001220703125,93.9000015258789,,,,,0.95,97.87000274658203,,-0.5257230552861543,-1.4010280690655212,-1.0017957923665959,-1.4180166107444891,0.0177585983112292,,,,,-0.40721401614971303,0.7970312620974509,0.49603174603174605,0.21164021164021163,0.167989417989418,0.3531746031746032,0.7037037037037037,,,,,0.1349206349206349,0.8776455026455027,,,,,,N/A,NO_STRESS
2016-10-20,13.75,59.619998931884766,123.91000366210938,32.47999954223633,89.72000122070312,,,,,0.92,98.31999969482422,,-0.6923549448741851,-1.6776860979662107,-0.7933892133289087,-1.434199150705642,-0.37266476120035213,,,,,-0.574359000165503,1.045137412782948,0.373015873015873,0.16534391534391535,0.25132275132275134,0.3492063492063492,0.5912698412698413,,,,,0.10912698412698413,0.9153439153439153,,,,,,N/A,NO_STRESS
2016-10-21,13.34,57.09000015258789,123.0,32.5099983215332,87.33999633789062,,,,,0.9,98.69999694824219,,-0.7934251940256825,-2.018672475114933,-0.9223854339716953,-1.4222980958972138,-0.5934515041930692,,,,,-0.6854858972403078,1.2542211255222875,0.2996031746031746,0.08068783068783068,0.1931216931216931,0.3492063492063492,0.5125661375661376,,,,,0.0958994708994709,0.9358465608465608,,,,,,N/A,NO_STRESS
2016-10-24,13.02,57.09000015258789,124.5999984741211,32.790000915527344,85.80999755859375,,,,,0.93,98.66999816894531,,-0.8714852952067477,-1.9940119996749217,-0.6771599180466794,-1.3868440317185984,-0.7349605599844676,,,,,-0.5031781509803552,1.2337481610177408,0.2400793650793651,0.08134920634920635,0.3002645502645503,0.3531746031746032,0.458994708994709,,,,,0.12037037037037036,0.9338624338624338,,,,,,N/A,NO_STRESS
2016-10-25,13.46,57.40999984741211,122.83000183105469,33.93000030517578,86.2300033569336,,,,,0.91,98.72000122070312,,-0.7586610499712187,-1.9251680293850877,-0.9348299005115476,-1.2642089506812588,-0.6965280177160649,,,,,-0.6168689384563393,1.2643644859137821,0.3253968253968254,0.09656084656084656,0.1832010582010582,0.373015873015873,0.47685185185185186,,,,,0.10449735449735449,0.9365079365079365,,,,,,N/A,NO_STRESS
2016-10-26,14.24,59.5099983215332,123.30999755859375,35.38999938964844,86.9000015258789,,,,,0.93,98.62999725341797,,-0.5584449935463532,-1.6114783828041974,-0.8560919808791533,-1.1097746294268438,-0.631378077411113,,,,,-0.49105458469532526,1.2160527649897863,0.4808201058201058,0.167989417989418,0.21428571428571427,0.40145502645502645,0.49603174603174605,,,,,0.12235449735449735,0.9272486772486772,,,,,,N/A,NO_STRESS
2016-10-27,15.36,59.5099983215332,122.3499984741211,35.86000061035156,91.20999908447266,,,,,0.98,98.88999938964844,,-0.2749988851317873,-1.5971278612457156,-0.9926603123190142,-1.0588943767403196,-0.23195794391674124,,,,,-0.1772919901343757,1.364288422977275,0.6256613756613757,0.16865079365079366,0.16071428571428573,0.4074074074074074,0.626984126984127,,,,,0.16468253968253968,0.9417989417989417,,,,,,N/A,NO_STRESS
2016-10-28,16.19,64.37999725341797,126.3499984741211,37.7599983215332,99.44000244140625,,,,,1.0,98.3499984741211,,-0.06501595547173923,-0.9087611516992431,-0.3902390973308149,-0.8618934539831177,0.53128383504367,,,,,-0.04312941349879692,1.0650200568806218,0.7142857142857143,0.2843915343915344,0.4312169312169312,0.47619047619047616,0.7962962962962963,,,,,0.18386243386243387,0.9126984126984127,,,,,,N/A,NO_STRESS
2016-10-31,17.06,65.47000122070312,126.12000274658203,40.959999084472656,102.81999969482422,,,,,0.98,98.44999694824219,,0.15660916801932676,-0.7523951887748361,-0.4193092554303636,-0.5334567916971888,0.8433182449863003,,,,,-0.15982645824499306,1.1222145211450159,0.7698412698412699,0.32671957671957674,0.41005291005291006,0.5634920634920635,0.8359788359788359,,,,,0.16534391534391535,0.9153439153439153,,,,,,N/A,NO_STRESS
2016-11-01,18.56,67.76000213623047,124.45999908447266,40.08000183105469,108.26000213623047,,,,,1.0,97.69999694824219,,0.5386299806171003,-0.4315548148049705,-0.6623487064916078,-0.6203532873468807,1.3470212117673919,,,,,-0.022059168785843228,0.7058562828029996,0.8267195767195767,0.414021164021164,0.29894179894179895,0.5443121693121693,0.8796296296296297,,,,,0.18584656084656084,0.8591269841269841,,,,,,N/A,EQUITY_DRIVEN
2016-11-02,19.32,69.25,126.1500015258789,40.86000061035156,112.38999938964844,,,,,1.0,97.4000015258789,,0.7296574090914156,-0.22397693019290418,-0.4042152398902996,-0.5377910864131334,1.7149935868380688,,,,,-0.01220902178035034,0.5441212178231117,0.8478835978835979,0.49206349206349204,0.41203703703703703,0.5582010582010583,0.9126984126984127,,,,,0.1865079365079365,0.8306878306878307,,,,,,N/A,EQUITY_DRIVEN
2016-11-03,22.08,72.56999969482422,141.17999267578125,41.4900016784668,120.23999786376953,,,,,1.01,97.16000366210938,,1.4209849274974968,0.24058254058833028,1.8522030151011144,-0.4712424730929872,2.406198075326469,,,,,0.06395382387579282,0.4162979313372597,0.917989417989418,0.6005291005291006,0.966931216931217,0.5873015873015873,0.9656084656084656,,,,,0.19775132275132276,0.8009259259259259,,,,,,N/A,SKEW_DRIVEN
2016-11-04,22.51,74.61000061035156,133.02999877929688,43.689998626708984,120.2300033569336,,,,,0.99,97.06999969482422,,1.5169032418772057,0.5242325602812408,0.6317645460252426,-0.24700668062339046,2.368560370655493,,,,,-0.05940815855030118,0.37324806468235266,0.9298941798941799,0.6640211640211641,0.7473544973544973,0.6666666666666666,0.9642857142857143,,,,,0.17394179894179895,0.7923280423280423,,,,,,N/A,EQUITY_DRIVEN
2016-11-07,18.71,74.61000061035156,134.91000366210938,44.20000076293945,107.83999633789062,,,,,1.01,97.77999877929688,,0.5596399532579888,0.5216694262057354,0.9201737065346034,-0.1951974877289286,1.2415037767053816,,,,,0.08421999739661575,0.7858392294954062,0.8267195767195767,0.6633597883597884,0.8029100529100529,0.6805555555555556,0.873015873015873,,,,,0.19973544973544974,0.8604497354497355,,,,,,N/A,EQUITY_DRIVEN
2016-11-08,18.74,68.47000122070312,135.60000610351562,43.560001373291016,108.66999816894531,,,,,1.01,97.86000061035156,,0.5636312492267017,-0.3356376865122898,1.0171832208288398,-0.2598716075575992,1.3056109470556307,,,,,0.09378658446809866,0.8401715741494685,0.8267195767195767,0.4444444444444444,0.8346560846560847,0.66005291005291,0.8783068783068783,,,,,0.2003968253968254,0.8644179894179894,,,,,,N/A,SKEW_DRIVEN
2016-11-09,14.38,76.33000183105469,134.61000061035156,41.25,96.13999938964844,,,,,1.17,98.5,,-0.5296663830911783,0.7591780384545203,0.8741126478781636,-0.4932838080214501,0.17827868370877714,,,,,1.201368801466893,1.2192692798100953,0.49074074074074076,0.6957671957671958,0.7896825396825397,0.5727513227513228,0.7235449735449735,,,,,0.27314814814814814,0.917989417989418,,,,,,N/A,NO_STRESS
2016-11-10,14.74,82.56999969482422,127.0,42.439998626708984,102.66999816894531,,,,,1.23,98.79000091552734,,-0.4379777855961641,1.6155045260621077,-0.2712425720928192,-0.37001515171438215,0.7594044645827803,,,,,1.6240036849440822,1.3934076999956946,0.5443121693121693,0.794973544973545,0.4656084656084656,0.6190476190476191,0.8267195767195767,,,,,0.3082010582010582,0.9378306878306878,,,,,,N/A,NO_STRESS
